ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.941719,173.334389,20111.821256,6.697194,NaN,374.485332,19.937486,NaN,4.563183,1
6.622103,196.891061,16010.524152,7.256071,NaN,264.283933,14.410952,45.448777,5.290921,0
10.524602,256.172323,31965.364041,5.007003,288.565983,505.361417,12.536626,75.343364,4.340987,0
10.356119,136.323752,48621.563952,9.158704,327.922751,365.720292,17.975564,77.359854,4.201849,1
7.217393,180.194221,13579.554580,5.993126,317.963404,421.963539,12.370339,63.446749,3.746620,0
NaN,229.740962,22709.386058,6.361687,316.234433,294.165623,16.097627,54.591249,4.795407,0
7.958984,171.483625,23625.813886,9.537735,259.979966,327.623881,16.117110,107.754043,4.698008,1
5.253907,191.982047,34793.853306,5.817404,NaN,395.713259,12.570715,54.968734,3.488373,0
6.021266,236.975496,19894.147593,7.587909,286.938517,315.266811,12.131600,74.126663,4.028042,0
3.882631,243.807950,7751.809491,0.530351,NaN,341.291116,12.990592,60.109968,3.734001,1
8.131375,177.095312,13238.070298,6.678741,NaN,450.718334,20.603574,85.105892,3.542811,0
NaN,236.204889,34822.816343,4.966397,362.070174,537.996625,19.085484,87.801045,3.778302,0
5.671774,216.042811,15949.153179,7.500573,NaN,372.535243,17.895724,77.457885,3.833160,1
6.619775,150.718361,11388.534187,6.807580,370.753469,431.430087,7.710769,73.634278,4.086921,0
5.973951,182.143328,26804.109491,5.737988,399.253690,481.901929,9.209972,48.937329,4.208923,0
10.003301,143.094285,46113.957485,12.912187,NaN,574.555041,16.963310,36.767671,4.746382,1
NaN,206.318343,18752.269677,8.202453,344.589628,510.487880,5.362371,61.911364,3.293553,0
6.217580,189.342225,15155.548989,6.819438,306.892600,297.763685,11.964914,81.386753,3.490002,0
6.552847,198.806940,34006.420733,8.691206,274.904351,477.163907,14.369630,78.173063,4.687986,1
6.217255,205.648251,32911.929717,5.946074,298.390490,414.771017,12.128366,79.245033,2.081425,0
NaN,175.833944,36819.986845,7.650455,322.021909,344.716053,16.918916,NaN,3.524414,0
7.628553,156.793694,26244.036908,8.337610,255.043194,495.966986,13.633974,65.604841,4.182057,1
5.019985,156.970822,19272.704481,6.184710,331.559845,341.357160,16.196573,75.302598,4.089485,0
9.130607,226.403741,19968.677835,5.723792,386.699776,440.543099,11.751718,NaN,5.288487,0
4.790841,268.720881,17862.369003,4.554574,377.241161,608.846856,10.806313,83.702236,3.258859,1
6.907380,210.279210,40290.221636,6.874702,294.015198,340.704978,18.253472,84.022119,1.496101,0
NaN,283.409568,21160.089739,4.270718,253.433506,525.992287,6.874315,54.648035,3.978747,0
7.710960,181.938126,6552.626314,5.389249,390.596392,516.284083,17.010785,58.241734,4.288947,1
6.313115,162.336412,20849.190737,7.086469,NaN,387.957716,15.047593,83.921292,4.126965,0
6.095512,200.045818,16404.941420,6.392095,366.017336,444.454211,16.029989,72.301702,4.302016,0
8.291299,211.217034,20008.134957,8.767875,275.767321,475.909130,12.614669,66.612984,3.424702,1
NaN,179.320123,5075.269202,8.737783,455.451234,392.353732,16.839331,76.243623,4.397533,0
6.195255,170.002291,16666.130805,9.483424,NaN,457.068162,16.345685,79.369243,3.138971,0
6.193170,225.683422,12883.726496,4.739360,NaN,389.405978,14.560136,76.457816,3.466645,1
7.293929,180.843125,15823.339374,7.721977,NaN,457.520443,8.857599,37.734790,4.403250,0
5.814564,184.541709,29382.335258,6.051233,348.352374,405.621375,18.748201,82.186737,4.131912,0
9.032661,121.441442,15618.170248,6.157491,372.927456,390.657226,15.030315,63.125617,4.927218,1
6.630364,186.761088,30939.023214,7.703481,NaN,330.876083,13.815757,86.753117,3.490588,0
6.756660,212.641858,22112.746346,8.332210,275.240444,387.562192,14.174063,76.317440,4.184874,0
6.139494,236.674026,8081.466471,6.250808,NaN,416.238821,12.777014,106.037222,3.260907,1
8.015780,180.060377,12135.724930,6.259376,310.068681,666.690618,17.660149,66.588849,3.180580,0
NaN,172.111514,26595.373543,8.232252,NaN,348.843576,7.877739,93.302816,3.550311,0
7.129425,178.372352,25840.578888,7.487823,312.982727,323.298915,16.406156,69.157609,3.418611,1
4.249890,168.572146,16073.670620,5.360896,261.267707,449.051516,11.349210,86.946897,4.116348,0
6.369974,128.616868,13689.592073,9.066830,NaN,319.785076,8.001415,36.007524,3.427066,0
NaN,191.285218,21948.325362,5.626787,355.488766,509.406822,16.691471,84.107738,4.109590,1
4.265270,199.499451,25634.533284,5.914884,260.261206,300.547929,12.198732,55.942366,4.900446,0
6.601407,205.621022,19635.588255,7.173229,344.034461,430.559852,12.172053,57.356347,3.973576,0
5.418504,187.776809,35902.715684,4.357088,NaN,454.520296,6.374070,103.373005,4.506540,1
9.266841,203.252613,20478.785957,6.838779,337.299567,508.283350,19.164525,NaN,4.330049,0
5.651934,139.049917,16575.821260,7.857856,390.537656,418.543238,13.269004,66.076223,3.872027,0
8.075495,195.804996,29483.601854,10.493841,298.737219,321.748339,9.751086,72.734423,3.682920,1
9.619457,210.261247,18185.050473,7.939889,NaN,387.330215,17.478162,65.989507,3.173200,0
7.606067,248.041453,14609.976883,6.356555,322.356572,275.317146,11.706095,94.775244,4.581477,0
NaN,225.287704,22511.692615,7.057578,377.128970,291.353701,11.590025,72.508523,4.081701,1
7.086877,192.387368,25524.823470,7.354035,322.740031,548.917718,14.524408,64.124391,3.992848,0
2.974429,147.148675,17326.202253,2.498597,393.168745,375.411470,12.798187,76.413069,2.779902,1
10.049674,132.832837,11557.032038,8.550573,323.508072,442.768050,13.376149,92.176170,5.133478,1
3.433874,152.480075,16318.733614,5.973098,313.064316,412.915539,9.970144,68.507542,4.104938,0
NaN,181.562406,19289.361453,7.325055,NaN,274.696540,14.093402,56.801321,2.619421,1
5.667651,229.928367,16953.898736,8.774306,293.574250,554.120536,14.254641,54.436702,3.633214,1
8.436759,242.488580,44896.984112,7.863084,NaN,575.937018,14.531777,50.774208,2.499910,0
NaN,232.098339,16378.151576,0.352000,238.446564,454.555208,7.764144,55.876641,4.431829,1
NaN,181.689164,27776.180257,7.589869,298.226719,417.631202,8.630091,72.923289,3.807920,1
12.246928,217.368014,11318.140563,8.465160,375.894758,347.653054,9.762505,73.832405,3.533243,0
8.111101,198.768195,35200.798834,9.685390,NaN,348.971395,19.071935,72.871564,3.663775,1
8.923981,135.938467,27919.770666,12.363285,NaN,415.629484,11.949914,69.314880,4.155583,1
7.343032,198.530770,14037.039927,5.788346,NaN,479.241467,11.090374,61.100240,5.288058,0
7.116133,204.040782,25131.665279,5.402655,292.324403,424.003499,12.836710,55.404587,3.915382,1
6.428866,225.613094,15596.473334,6.153472,NaN,466.044399,18.015385,87.163631,4.184783,1
4.616439,192.574010,14982.305477,6.080029,NaN,344.146321,11.090006,88.483583,2.634341,0
5.280292,164.057389,13679.056905,5.971385,NaN,635.888484,11.805625,35.433864,3.835306,1
6.960604,201.715452,11348.675997,4.297890,NaN,468.591388,10.490589,89.686196,4.978820,1
8.307463,229.941234,18452.645571,6.895146,338.483703,464.900985,9.512103,84.053415,4.625729,0
NaN,167.104430,30362.683948,9.990332,362.261636,432.030710,9.971476,94.984101,3.346057,1
5.873676,203.329928,19216.683090,9.212779,NaN,420.291230,11.119274,65.229551,5.412091,1
4.909641,157.240458,10488.770937,6.929793,NaN,311.745757,11.023800,48.525525,5.345324,0
9.808258,220.049574,34132.067979,9.752751,233.870327,367.044379,13.498665,62.954260,4.481261,1
6.795469,187.783020,15300.838671,7.486598,316.956934,498.665928,19.600429,55.401113,5.163088,1
7.709106,178.810828,18610.124152,7.734441,NaN,462.201163,13.888704,64.841637,4.235108,0
NaN,172.214683,26653.764966,7.271685,335.894456,510.029725,13.809874,85.381682,4.492387,1
10.041028,113.831112,16266.434445,7.939074,363.866890,557.486061,13.195341,75.233221,3.807563,1
NaN,173.816710,26552.974401,6.290279,293.170273,366.718706,13.271499,72.129840,3.206995,0
8.018832,197.785588,23104.520387,9.674860,322.934548,395.738631,13.337748,68.850204,3.188477,1
NaN,273.255621,44506.441561,8.412688,233.792588,485.647232,14.705014,52.164236,4.124781,1
7.818275,179.218217,27558.542533,7.504453,315.447492,359.099190,12.618667,52.377477,3.329243,0
6.603641,206.919743,14598.025787,6.452141,316.253503,582.110606,12.520933,68.872497,3.403798,1
7.296038,235.735193,36043.706638,5.196213,377.190666,385.614321,17.052713,89.623551,4.168526,1
8.207459,189.942157,17447.994672,6.761682,NaN,449.412606,15.335711,54.946344,4.151866,0
6.450806,198.493156,19002.314664,7.306447,335.482194,257.007718,13.724087,52.860388,3.275581,1
NaN,161.826476,29299.123353,7.028797,350.430940,375.780716,19.762576,86.698457,3.497577,1
6.958534,187.748849,13457.211129,7.363593,330.750392,350.603431,16.719156,77.671292,4.194600,0
6.266378,163.385405,28141.216497,8.508751,376.870555,295.675137,9.938445,50.159734,2.936611,1
5.862641,185.06522,44069.272158,4.382721,412.690111,331.570139,15.306079,59.605812,5.507421,1
NaN,193.92618,14936.503971,7.203401,309.447432,447.450108,12.180626,NaN,4.297914,0
NaN,144.99579,16219.475320,5.563067,379.962973,374.543069,11.118073,72.290773,4.904367,1
7.292142,174.480427,33991.651567,9.511792,259.164965,435.108017,16.293614,81.690104,4.466913,1
4.349440,157.513361,24352.066099,5.967722,287.045110,432.642307,10.667254,44.289013,4.442712,0
5.161879,179.636409,18666.563638,5.196133,400.896023,485.311954,14.059708,75.822050,4.320101,1
8.062806,200.493112,11567.887840,9.889950,NaN,510.414403,10.650935,40.992809,4.471842,1
6.629985,195.700380,21495.537558,6.546464,363.691949,335.804710,11.395098,66.165224,2.534499,0
6.984406,181.707343,18194.545310,8.263804,371.146458,201.619737,11.267398,68.192658,3.406210,1
7.821971,157.181545,23318.187976,9.084040,324.851659,294.636531,17.186766,72.568376,3.532958,1
8.969697,195.744765,9049.682595,7.467068,396.453568,378.528511,17.757697,114.208671,3.983099,0
6.791993,210.407967,30471.929098,6.614438,326.585846,493.179417,19.985555,61.120143,2.914057,1
11.301794,77.459586,39227.619457,8.517986,337.501247,410.856114,14.326889,53.121260,3.309580,1
6.771050,194.635122,15719.493609,6.746344,339.001575,441.730391,22.891011,75.472825,3.244867,0
8.309228,198.336900,24344.966693,8.343510,278.866835,456.530019,15.514119,64.444751,3.756397,1
6.593764,233.514132,25589.610592,9.785696,NaN,489.703444,14.389609,46.463982,2.346578,1
6.724639,223.175415,41552.019664,7.744700,271.157120,463.885216,13.165035,61.058796,2.921415,0
5.057736,137.689344,11229.137777,6.411410,481.030642,580.095225,15.390304,43.882514,3.163936,1
9.161089,119.841905,26618.059637,6.105573,343.289234,379.725182,10.899926,54.580736,4.888061,1
NaN,221.391974,27979.736222,6.572390,349.624553,355.781983,9.986355,81.963485,3.439623,0
6.908272,211.105551,19224.986280,6.379970,307.102206,323.885454,21.208477,71.920988,5.405567,1
NaN,144.815264,14507.017808,5.819092,353.607275,290.889472,8.942072,67.587346,5.922582,1
6.967271,218.792793,33933.709852,8.977180,360.996941,438.809155,18.633065,71.919217,3.272471,0
7.243410,188.046296,20877.534841,8.454107,NaN,377.649344,16.357375,71.627136,4.466936,1
4.642953,307.706024,16115.929864,7.707342,NaN,439.944408,18.440790,60.145842,3.982867,1
NaN,225.972136,32617.124604,7.380664,259.205274,355.879301,11.122653,66.359658,3.232872,0
6.164480,189.058756,27312.168385,6.822157,319.951593,522.801398,13.502580,53.696202,4.834023,1
7.798454,188.394942,32704.569286,11.078872,258.191184,507.178688,18.272439,85.177662,4.107267,1
7.053117,240.851770,19500.349983,8.051173,383.667866,377.188125,12.955577,55.522195,5.671999,0
9.160998,241.383097,28170.885101,6.819603,262.572042,568.420568,8.120979,48.259572,3.542528,1
5.564342,256.208830,11245.735767,7.212254,329.338366,369.555513,15.640053,51.150344,2.285988,1
7.755154,196.782784,19024.688671,6.911868,392.800081,338.430624,10.772862,76.617599,2.728800,0
5.277876,166.733007,18404.050689,4.777124,NaN,347.219457,15.526043,63.008668,3.632607,1
7.886591,213.052591,38852.029636,11.170789,281.700777,326.115350,10.385172,64.662501,4.589984,1
8.580009,174.506820,6493.547256,7.040727,409.380908,403.596631,16.122668,52.166773,3.195591,0
3.975753,135.891978,17430.841944,6.305788,373.486425,344.398912,15.624310,68.370968,3.666824,1
7.443189,193.124799,13551.953345,4.313265,NaN,430.487296,19.396329,72.075586,2.664833,1
6.901710,173.153915,10323.957841,7.436808,376.811708,538.620787,10.401973,36.751898,3.035671,0
5.685216,154.570002,17628.043059,6.664444,390.094731,324.427772,17.352586,67.407300,4.066157,1
3.657123,275.767142,23736.816258,9.100772,NaN,426.231129,17.985957,55.694893,3.314630,1
7.814250,203.383463,24470.204256,7.631407,321.974570,516.646817,17.242909,80.651978,4.104662,0
6.933654,217.770316,19026.017329,3.117441,317.066842,448.234640,12.943634,76.824752,2.010729,1
9.597192,167.088976,21153.322827,7.944469,346.075016,335.197608,14.347676,50.642447,5.145153,1
5.918954,154.773517,9712.560664,5.326272,NaN,386.218072,16.579301,65.882335,4.265547,0
7.464485,227.000019,26559.360897,5.657812,300.690651,332.068825,16.052838,28.682952,3.880576,1
6.964226,212.764494,29957.191215,7.675188,321.250898,378.085546,13.127694,72.089001,3.990438,1
7.021295,225.350498,23109.854231,5.907273,320.535989,459.899890,13.670099,77.339918,3.675558,0
6.071839,217.826531,17162.753927,3.521125,319.037346,612.094926,16.542239,64.826308,2.691610,1
7.672910,152.878305,22989.351184,6.231913,343.439017,401.140879,14.252684,64.291292,4.268227,1
NaN,189.814682,19887.769826,8.115768,415.927898,547.026766,12.958917,70.937481,4.893751,0
7.136103,186.582706,19502.538967,8.095427,305.430011,355.937238,15.645130,73.885612,2.574192,1
6.737004,220.100102,24694.744205,8.373660,NaN,384.308673,6.748092,8.175876,4.063170,1
8.132737,206.786448,25838.128484,8.684833,346.611849,472.277026,11.633015,NaN,2.969434,0
NaN,182.113946,21453.334662,6.667287,NaN,392.433377,15.464582,60.046065,5.036017,1
NaN,163.224466,18570.285339,8.109346,296.190262,463.741716,16.900148,61.349832,4.135745,1
6.057068,184.373232,14807.268490,5.753405,384.821967,462.006170,14.753055,34.265860,4.371748,0
6.328553,192.076515,33315.947082,7.050047,NaN,489.745346,9.561964,57.773285,3.265854,1
5.382489,240.018214,18189.394980,5.551990,397.700065,551.476202,12.818730,79.779911,4.173330,1
5.343075,211.662091,45166.912141,6.651801,279.767500,485.959717,19.682337,70.546862,4.240032,0
6.150596,169.402776,23890.893358,7.335960,375.801130,373.548215,15.704323,48.299493,4.847520,1
7.022952,264.525606,15978.355249,10.956205,262.064551,412.709423,5.315287,76.024491,4.971907,1
NaN,152.507679,11398.731105,8.728973,400.669601,385.335804,11.676601,58.600940,5.444927,0
NaN,205.666016,27044.959810,4.033934,298.213816,515.754936,9.057549,48.029690,4.067414,1
NaN,250.705394,27355.934306,6.482038,377.358048,559.817847,13.653960,77.917720,2.969136,1
5.742533,182.941032,21293.889754,6.826413,306.543072,435.234727,11.144072,68.612391,4.272203,0
5.508156,192.226546,12137.099597,5.230477,433.021506,405.485510,8.512225,54.915130,4.571406,1
10.026224,94.091307,25510.097298,6.614114,385.402659,388.467266,11.887161,69.273979,3.736228,1
6.584813,182.375456,24723.106296,6.238920,NaN,414.350751,17.582615,78.213738,4.404132,0
4.761105,150.074533,19197.105515,7.936652,374.477319,400.451268,11.132150,69.260350,4.581395,1
5.583833,261.233825,35278.681743,6.594617,NaN,278.639039,13.565387,83.274895,3.870157,1
8.070477,198.865948,18266.617717,6.902370,396.619510,376.710304,10.924461,87.379561,3.055790,0
10.490744,221.029260,32092.058384,12.626900,333.319882,403.824003,10.663801,87.993206,2.887023,1
7.952929,221.369854,18621.424923,6.879418,NaN,309.254620,19.056985,72.689354,5.260015,1
6.652824,187.946409,19155.727561,5.949622,345.358533,433.875209,20.523191,26.140863,3.661529,0
6.676137,192.685849,27468.980170,5.809436,281.406871,299.886997,12.237608,46.069213,4.336648,1
5.500187,254.672705,21082.852044,8.369354,347.816514,469.795375,13.496404,60.045867,4.178479,1
5.506062,164.496172,21543.726601,5.983996,NaN,453.883340,13.339716,55.751362,2.778906,0
7.973308,237.497153,23517.681011,5.354516,283.583834,478.893616,15.259598,53.671478,2.826112,1
7.543700,161.623142,19116.012084,8.493407,289.959953,440.283446,13.336770,80.243237,3.630537,1
NaN,214.972435,36112.134634,7.094066,NaN,414.101567,15.874564,71.631818,2.432507,0
7.352146,208.324476,13714.832635,8.219240,352.849847,336.912934,20.846445,69.437225,5.864498,1
6.848332,159.188050,12837.506063,5.164448,373.991711,558.815567,12.254081,69.772210,4.396605,1
6.441766,174.781849,11306.261505,6.685755,NaN,544.354182,17.109829,89.122026,3.682134,0
6.990801,222.943748,19713.411521,5.292450,310.887617,270.055394,18.362218,NaN,4.332640,1
NaN,181.210510,30280.788593,10.382547,256.630068,487.997262,11.346302,68.843866,3.779554,1
NaN,194.445316,41461.316999,6.951666,239.911902,362.500414,14.110249,58.751463,4.894842,0
5.468361,180.382364,12305.905415,5.446563,410.459272,388.745502,12.553094,60.627748,4.933468,1
5.910252,282.739017,15244.846395,6.636551,363.384683,695.369528,13.138353,89.801011,3.660923,1
8.248703,201.338857,24912.879705,7.877666,389.088844,415.683448,12.842048,51.859151,3.540532,0
7.835907,206.665788,17643.407147,8.137484,NaN,474.989773,16.167186,68.082265,3.183864,1
8.716820,153.980034,11734.448857,7.123611,NaN,447.028077,12.736044,39.927521,3.205129,1
2.569244,201.603284,48204.172192,6.380684,261.71996,429.746430,10.784140,79.719666,5.506934,0
2.538116,100.806520,19872.854854,5.014023,418.00000,420.830866,13.980891,85.943192,2.840097,1
6.016889,221.147308,16656.062672,5.201688,NaN,383.207775,22.517870,81.626232,4.422269,1
5.664846,186.648359,18678.950811,5.153873,313.083489,335.505521,17.551570,59.571837,3.570290,0
8.423084,153.032892,15924.799687,11.101628,329.132239,431.167468,12.321633,52.631310,3.958609,1
9.567823,173.111498,38787.462705,5.150000,444.970552,492.411524,12.904221,48.481477,4.197919,1
8.999499,234.835477,20933.512750,7.980451,365.060966,444.077017,12.168764,54.404704,3.695084,0
